sample,two_theta,intensity
PtSi,26.07,4.327
PtSi,26.08,4.288
PtSi,26.09,4.203
PtSi,26.1,4.123
PtSi,26.11,4.158
PtSi,26.12,4.267
PtSi,26.13,4.313
PtSi,26.14,4.296
PtSi,26.15,4.299
PtSi,26.16,4.403
PtSi,26.17,4.545
PtSi,26.18,4.486
PtSi,26.19,4.307
PtSi,26.2,4.212
PtSi,26.21,4.293
PtSi,26.22,4.332
PtSi,26.23,4.308
PtSi,26.24,4.275
PtSi,26.25,4.307
PtSi,26.26,4.236
PtSi,26.27,4.248
PtSi,26.28,4.089
PtSi,26.29,4.01
PtSi,26.3,4.009
PtSi,26.31,4.146
PtSi,26.32,4.215
PtSi,26.33,4.261
PtSi,26.34,4.393
PtSi,26.35,4.36
PtSi,26.36,4.31
PtSi,26.37,4.343
PtSi,26.38,4.393
PtSi,26.39,4.296
PtSi,26.4,4.18
PtSi,26.41,4.282
PtSi,26.42,4.336
PtSi,26.43,4.345
PtSi,26.44,4.277
PtSi,26.45,4.291
PtSi,26.46,4.22
PtSi,26.47,4.155
PtSi,26.48,4.077
PtSi,26.49,4.068
PtSi,26.5,4.129
PtSi,26.51,4.236
PtSi,26.52,4.319
PtSi,26.53,4.313
PtSi,26.54,4.331
PtSi,26.55,4.35
PtSi,26.56,4.36
PtSi,26.57,4.323
PtSi,26.58,4.335
PtSi,26.59,4.396
PtSi,26.6,4.525
PtSi,26.61,4.439
PtSi,26.62,4.335
PtSi,26.63,4.228
PtSi,26.64,4.218
PtSi,26.65,4.196
PtSi,26.66,4.26
PtSi,26.67,4.164
PtSi,26.68,4.117
PtSi,26.69,4.104
PtSi,26.7,4.355
PtSi,26.71,4.373
PtSi,26.72,4.331
PtSi,26.73,4.301
PtSi,26.74,4.218
PtSi,26.75,4.138
PtSi,26.76,4.066
PtSi,26.77,4.204
PtSi,26.78,4.301
PtSi,26.79,4.286
PtSi,26.8,4.265
PtSi,26.81,4.304
PtSi,26.82,4.247
PtSi,26.83,4.138
PtSi,26.84,4.051
PtSi,26.85,4.238
PtSi,26.86,4.393
PtSi,26.87,4.427
PtSi,26.88,4.349
PtSi,26.89,4.297
PtSi,26.9,4.374
PtSi,26.91,4.325
PtSi,26.92,4.235
PtSi,26.93,4.188
PtSi,26.94,4.245
PtSi,26.95,4.261
PtSi,26.96,4.171
PtSi,26.97,4.085
PtSi,26.98,4.175
PtSi,26.99,4.218
PtSi,27.0,4.267
PtSi,27.01,4.148
PtSi,27.02,4.155
PtSi,27.03,4.111
PtSi,27.04,4.21
PtSi,27.05,4.233
PtSi,27.06,4.238
PtSi,27.07,4.111
PtSi,27.08,4.137
PtSi,27.09,4.185
PtSi,27.1,4.203
PtSi,27.11,4.238
PtSi,27.12,4.168
PtSi,27.13,4.202
PtSi,27.14,4.107
PtSi,27.15,4.137
PtSi,27.16,4.137
PtSi,27.17,4.172
PtSi,27.18,4.03
PtSi,27.19,4.075
PtSi,27.2,4.13
PtSi,27.21,4.223
PtSi,27.22,4.21
PtSi,27.23,4.06
PtSi,27.24,4.019
PtSi,27.25,3.89
PtSi,27.26,3.907
PtSi,27.27,3.947
PtSi,27.28,4.068
PtSi,27.29,4.236
PtSi,27.3,4.294
PtSi,27.31,4.213
PtSi,27.32,4.042
PtSi,27.33,3.934
PtSi,27.34,3.915
PtSi,27.35,3.992
PtSi,27.36,4.094
PtSi,27.37,4.129
PtSi,27.38,4.03
PtSi,27.39,4.042
PtSi,27.4,4.136
PtSi,27.41,4.227
PtSi,27.42,4.215
PtSi,27.43,4.223
PtSi,27.44,4.205
PtSi,27.45,4.189
PtSi,27.46,4.008
PtSi,27.47,3.981
PtSi,27.48,3.985
PtSi,27.49,4.035
PtSi,27.5,4.039
PtSi,27.51,4.0
PtSi,27.52,4.086
PtSi,27.53,4.103
PtSi,27.54,4.154
PtSi,27.55,4.146
PtSi,27.56,4.172
PtSi,27.57,4.19
PtSi,27.58,4.18
PtSi,27.59,4.139
PtSi,27.6,4.066
PtSi,27.61,4.061
PtSi,27.62,4.148
PtSi,27.63,4.115
PtSi,27.64,4.004
PtSi,27.65,4.048
PtSi,27.66,4.09
PtSi,27.67,4.149
PtSi,27.68,4.131
PtSi,27.69,4.205
PtSi,27.7,4.231
PtSi,27.71,4.165
PtSi,27.72,4.085
PtSi,27.73,4.134
PtSi,27.74,4.265
PtSi,27.75,4.292
PtSi,27.76,4.217
PtSi,27.77,4.22
PtSi,27.78,4.168
PtSi,27.79,4.169
PtSi,27.8,4.101
PtSi,27.81,4.112
PtSi,27.82,4.016
PtSi,27.83,4.06
PtSi,27.84,4.054
PtSi,27.85,4.065
PtSi,27.86,4.093
PtSi,27.87,4.202
PtSi,27.88,4.156
PtSi,27.89,4.057
PtSi,27.9,3.949
PtSi,27.91,3.944
PtSi,27.92,3.958
PtSi,27.93,3.945
PtSi,27.94,3.998
PtSi,27.95,3.988
PtSi,27.96,4.032
PtSi,27.97,4.043
PtSi,27.98,4.115
PtSi,27.99,4.168
PtSi,28.0,4.139
PtSi,28.01,4.015
PtSi,28.02,3.993
PtSi,28.03,4.088
PtSi,28.04,4.139
PtSi,28.05,4.086
PtSi,28.06,3.972
PtSi,28.07,3.923
PtSi,28.08,3.971
PtSi,28.09,4.0
PtSi,28.1,4.052
PtSi,28.11,4.064
PtSi,28.12,4.075
PtSi,28.13,4.06
PtSi,28.14,4.058
PtSi,28.15,4.052
PtSi,28.16,4.011
PtSi,28.17,3.944
PtSi,28.18,3.866
PtSi,28.19,3.873
PtSi,28.2,3.889
PtSi,28.21,3.974
PtSi,28.22,4.088
PtSi,28.23,4.036
PtSi,28.24,3.92
PtSi,28.25,3.846
PtSi,28.26,3.921
PtSi,28.27,3.961
PtSi,28.28,3.975
PtSi,28.29,3.983
PtSi,28.3,3.993
PtSi,28.31,3.939
PtSi,28.32,3.884
PtSi,28.33,3.915
PtSi,28.34,4.089
PtSi,28.35,4.141
PtSi,28.36,4.084
PtSi,28.37,3.919
PtSi,28.38,3.847
PtSi,28.39,3.808
PtSi,28.4,3.825
PtSi,28.41,3.883
PtSi,28.42,3.864
PtSi,28.43,3.82
PtSi,28.44,3.854
PtSi,28.45,3.902
PtSi,28.46,3.891
PtSi,28.47,3.926
PtSi,28.48,3.86
PtSi,28.49,3.899
PtSi,28.5,3.914
PtSi,28.51,3.917
PtSi,28.52,3.786
PtSi,28.53,3.684
PtSi,28.54,3.875
PtSi,28.55,3.969
PtSi,28.56,3.983
PtSi,28.57,3.9
PtSi,28.58,3.966
PtSi,28.59,4.066
PtSi,28.6,4.14
PtSi,28.61,4.116
PtSi,28.62,4.149
PtSi,28.63,4.042
PtSi,28.64,3.941
PtSi,28.65,3.854
PtSi,28.66,3.877
PtSi,28.67,3.846
PtSi,28.68,3.831
PtSi,28.69,3.847
PtSi,28.7,3.886
PtSi,28.71,3.862
PtSi,28.72,3.918
PtSi,28.73,3.833
PtSi,28.74,3.814
PtSi,28.75,3.799
PtSi,28.76,3.934
PtSi,28.77,4.05
PtSi,28.78,4.05
PtSi,28.79,4.055
PtSi,28.8,3.978
PtSi,28.81,4.053
PtSi,28.82,4.053
PtSi,28.83,4.069
PtSi,28.84,3.972
PtSi,28.85,4.051
PtSi,28.86,3.997
PtSi,28.87,3.918
PtSi,28.88,3.747
PtSi,28.89,3.697
PtSi,28.9,3.692
PtSi,28.91,3.833
PtSi,28.92,3.955
PtSi,28.93,4.016
PtSi,28.94,3.961
PtSi,28.95,3.896
PtSi,28.96,3.99
PtSi,28.97,4.086
PtSi,28.98,4.103
PtSi,28.99,4.054
PtSi,29.0,4.006
PtSi,29.01,4.021
PtSi,29.02,3.946
PtSi,29.03,4.005
PtSi,29.04,4.073
PtSi,29.05,4.069
PtSi,29.06,4.028
PtSi,29.07,3.91
PtSi,29.08,3.833
PtSi,29.09,3.84
PtSi,29.1,4.048
PtSi,29.11,4.067
PtSi,29.12,3.942
PtSi,29.13,3.82
PtSi,29.14,3.73
PtSi,29.15,3.714
PtSi,29.16,3.825
PtSi,29.17,3.979
PtSi,29.18,4.029
PtSi,29.19,3.906
PtSi,29.2,3.867
PtSi,29.21,3.717
PtSi,29.22,3.596
PtSi,29.23,3.624
PtSi,29.24,3.83
PtSi,29.25,3.915
PtSi,29.26,3.868
PtSi,29.27,3.788
PtSi,29.28,3.867
PtSi,29.29,3.934
PtSi,29.3,4.017
PtSi,29.31,3.961
PtSi,29.32,3.943
PtSi,29.33,3.883
PtSi,29.34,3.758
PtSi,29.35,3.797
PtSi,29.36,3.884
PtSi,29.37,3.949
PtSi,29.38,3.904
PtSi,29.39,3.812
PtSi,29.4,3.821
PtSi,29.41,3.883
PtSi,29.42,3.936
PtSi,29.43,3.872
PtSi,29.44,3.767
PtSi,29.45,3.764
PtSi,29.46,3.802
PtSi,29.47,3.827
PtSi,29.48,3.745
PtSi,29.49,3.654
PtSi,29.5,3.778
PtSi,29.51,3.873
PtSi,29.52,3.868
PtSi,29.53,3.754
PtSi,29.54,3.689
PtSi,29.55,3.663
PtSi,29.56,3.714
PtSi,29.57,3.781
PtSi,29.58,3.894
PtSi,29.59,3.892
PtSi,29.6,3.982
PtSi,29.61,3.979
PtSi,29.62,3.988
PtSi,29.63,3.918
PtSi,29.64,3.856
PtSi,29.65,3.759
PtSi,29.66,3.754
PtSi,29.67,3.967
PtSi,29.68,3.986
PtSi,29.69,3.907
PtSi,29.7,3.736
PtSi,29.71,3.813
PtSi,29.72,3.858
PtSi,29.73,3.869
PtSi,29.74,3.862
PtSi,29.75,3.792
PtSi,29.76,3.851
PtSi,29.77,3.815
PtSi,29.78,3.891
PtSi,29.79,3.864
PtSi,29.8,3.857
PtSi,29.81,3.769
PtSi,29.82,3.789
PtSi,29.83,3.796
PtSi,29.84,3.876
PtSi,29.85,3.843
PtSi,29.86,3.869
PtSi,29.87,3.85
PtSi,29.88,3.787
PtSi,29.89,3.817
PtSi,29.9,3.853
PtSi,29.91,3.898
PtSi,29.92,3.808
PtSi,29.93,3.837
PtSi,29.94,3.779
PtSi,29.95,3.901
PtSi,29.96,3.885
PtSi,29.97,3.883
PtSi,29.98,3.878
PtSi,29.99,3.84
PtSi,30.0,3.772
PtSi,30.01,3.656
PtSi,30.02,3.666
PtSi,30.03,3.749
PtSi,30.04,3.816
PtSi,30.05,3.868
PtSi,30.06,3.813
PtSi,30.07,3.798
PtSi,30.08,3.863
PtSi,30.09,3.935
PtSi,30.1,3.927
PtSi,30.11,3.924
PtSi,30.12,3.911
PtSi,30.13,3.829
PtSi,30.14,3.794
PtSi,30.15,3.698
PtSi,30.16,3.633
PtSi,30.17,3.669
PtSi,30.18,3.719
PtSi,30.19,3.817
PtSi,30.2,3.848
PtSi,30.21,3.951
PtSi,30.22,3.787
PtSi,30.23,3.654
PtSi,30.24,3.508
PtSi,30.25,3.585
PtSi,30.26,3.572
PtSi,30.27,3.649
PtSi,30.28,3.734
PtSi,30.29,3.849
PtSi,30.3,3.916
PtSi,30.31,3.891
PtSi,30.32,3.867
PtSi,30.33,3.797
PtSi,30.34,3.845
PtSi,30.35,3.768
PtSi,30.36,3.79
PtSi,30.37,3.84
PtSi,30.38,3.99
PtSi,30.39,4.015
PtSi,30.4,3.938
PtSi,30.41,3.862
PtSi,30.42,3.813
PtSi,30.43,3.835
PtSi,30.44,3.832
PtSi,30.45,3.875
PtSi,30.46,3.938
PtSi,30.47,3.947
PtSi,30.48,3.906
PtSi,30.49,3.72
PtSi,30.5,3.569
PtSi,30.51,3.554
PtSi,30.52,3.565
PtSi,30.53,3.52
PtSi,30.54,3.49
PtSi,30.55,3.592
PtSi,30.56,3.7
PtSi,30.57,3.685
PtSi,30.58,3.67
PtSi,30.59,3.671
PtSi,30.6,3.74
PtSi,30.61,3.788
PtSi,30.62,3.801
PtSi,30.63,3.809
PtSi,30.64,3.815
PtSi,30.65,3.824
PtSi,30.66,3.727
PtSi,30.67,3.7
PtSi,30.68,3.713
PtSi,30.69,3.726
PtSi,30.7,3.613
PtSi,30.71,3.612
PtSi,30.72,3.729
PtSi,30.73,3.9
PtSi,30.74,3.966
PtSi,30.75,3.917
PtSi,30.76,3.767
PtSi,30.77,3.719
PtSi,30.78,3.771
PtSi,30.79,3.808
PtSi,30.8,3.762
PtSi,30.81,3.653
PtSi,30.82,3.67
PtSi,30.83,3.725
PtSi,30.84,3.845
PtSi,30.85,3.79
PtSi,30.86,3.818
PtSi,30.87,3.8
PtSi,30.88,3.92
PtSi,30.89,3.927
PtSi,30.9,3.891
PtSi,30.91,3.816
PtSi,30.92,3.767
PtSi,30.93,3.786
PtSi,30.94,3.752
PtSi,30.95,3.775
PtSi,30.96,3.902
PtSi,30.97,3.972
PtSi,30.98,3.986
PtSi,30.99,3.845
PtSi,31.0,3.851
PtSi,31.01,3.81
PtSi,31.02,3.822
PtSi,31.03,3.697
PtSi,31.04,3.664
PtSi,31.05,3.602
PtSi,31.06,3.621
PtSi,31.07,3.676
PtSi,31.08,3.772
PtSi,31.09,3.676
PtSi,31.1,3.554
PtSi,31.11,3.49
PtSi,31.12,3.49
PtSi,31.13,3.551
PtSi,31.14,3.607
PtSi,31.15,3.625
PtSi,31.16,3.638
PtSi,31.17,3.712
PtSi,31.18,3.728
PtSi,31.19,3.68
PtSi,31.2,3.637
PtSi,31.21,3.646
PtSi,31.22,3.652
PtSi,31.23,3.691
PtSi,31.24,3.649
PtSi,31.25,3.652
PtSi,31.26,3.699
PtSi,31.27,3.849
PtSi,31.28,3.839
PtSi,31.29,3.786
PtSi,31.3,3.804
PtSi,31.31,3.719
PtSi,31.32,3.663
PtSi,31.33,3.518
PtSi,31.34,3.703
PtSi,31.35,3.696
PtSi,31.36,3.808
PtSi,31.37,3.776
PtSi,31.38,3.839
PtSi,31.39,3.787
PtSi,31.4,3.74
PtSi,31.41,3.632
PtSi,31.42,3.547
PtSi,31.43,3.592
PtSi,31.44,3.644
PtSi,31.45,3.574
PtSi,31.46,3.406
PtSi,31.47,3.455
PtSi,31.48,3.595
PtSi,31.49,3.747
PtSi,31.5,3.804
PtSi,31.51,3.778
PtSi,31.52,3.672
PtSi,31.53,3.604
PtSi,31.54,3.541
PtSi,31.55,3.562
PtSi,31.56,3.538
PtSi,31.57,3.5
PtSi,31.58,3.472
PtSi,31.59,3.507
PtSi,31.6,3.515
PtSi,31.61,3.487
PtSi,31.62,3.437
PtSi,31.63,3.451
PtSi,31.64,3.513
PtSi,31.65,3.535
PtSi,31.66,3.529
PtSi,31.67,3.439
PtSi,31.68,3.518
PtSi,31.69,3.603
PtSi,31.7,3.58
PtSi,31.71,3.629
PtSi,31.72,3.609
PtSi,31.73,3.724
PtSi,31.74,3.758
PtSi,31.75,3.79
PtSi,31.76,3.675
PtSi,31.77,3.569
PtSi,31.78,3.473
PtSi,31.79,3.324
PtSi,31.8,3.287
PtSi,31.81,3.473
PtSi,31.82,3.595
PtSi,31.83,3.58
PtSi,31.84,3.57
PtSi,31.85,3.626
PtSi,31.86,3.72
PtSi,31.87,3.723
PtSi,31.88,3.647
PtSi,31.89,3.623
PtSi,31.9,3.575
PtSi,31.91,3.512
PtSi,31.92,3.452
PtSi,31.93,3.55
PtSi,31.94,3.682
PtSi,31.95,3.674
PtSi,31.96,3.532
PtSi,31.97,3.464
PtSi,31.98,3.449
PtSi,31.99,3.431
PtSi,32.0,3.467
PtSi,32.01,3.597
PtSi,32.02,3.615
PtSi,32.03,3.537
PtSi,32.04,3.373
PtSi,32.05,3.452
PtSi,32.06,3.497
PtSi,32.07,3.621
PtSi,32.08,3.632
PtSi,32.09,3.653
PtSi,32.1,3.609
PtSi,32.11,3.613
PtSi,32.12,3.636
PtSi,32.13,3.672
PtSi,32.14,3.62
PtSi,32.15,3.523
PtSi,32.16,3.604
PtSi,32.17,3.765
PtSi,32.18,3.738
PtSi,32.19,3.692
PtSi,32.2,3.541
PtSi,32.21,3.61
PtSi,32.22,3.611
PtSi,32.23,3.725
PtSi,32.24,3.647
PtSi,32.25,3.625
PtSi,32.26,3.644
PtSi,32.27,3.653
PtSi,32.28,3.689
PtSi,32.29,3.646
PtSi,32.3,3.584
PtSi,32.31,3.489
PtSi,32.32,3.549
PtSi,32.33,3.675
PtSi,32.34,3.7
PtSi,32.35,3.664
PtSi,32.36,3.576
PtSi,32.37,3.536
PtSi,32.38,3.537
PtSi,32.39,3.566
PtSi,32.4,3.623
PtSi,32.41,3.586
PtSi,32.42,3.501
PtSi,32.43,3.498
PtSi,32.44,3.527
PtSi,32.45,3.582
PtSi,32.46,3.578
PtSi,32.47,3.65
PtSi,32.48,3.594
PtSi,32.49,3.563
PtSi,32.5,3.467
PtSi,32.51,3.544
PtSi,32.52,3.601
PtSi,32.53,3.702
PtSi,32.54,3.664
PtSi,32.55,3.543
PtSi,32.56,3.389
PtSi,32.57,3.34
PtSi,32.58,3.496
PtSi,32.59,3.537
PtSi,32.6,3.573
PtSi,32.61,3.421
PtSi,32.62,3.375
PtSi,32.63,3.401
PtSi,32.64,3.403
PtSi,32.65,3.382
PtSi,32.66,3.431
PtSi,32.67,3.576
PtSi,32.68,3.619
PtSi,32.69,3.533
PtSi,32.7,3.557
PtSi,32.71,3.568
PtSi,32.72,3.508
PtSi,32.73,3.503
PtSi,32.74,3.538
PtSi,32.75,3.631
PtSi,32.76,3.778
PtSi,32.77,3.848
PtSi,32.78,3.666
PtSi,32.79,3.524
PtSi,32.8,3.448
PtSi,32.81,3.512
PtSi,32.82,3.532
PtSi,32.83,3.571
PtSi,32.84,3.465
PtSi,32.85,3.435
PtSi,32.86,3.555
PtSi,32.87,3.572
PtSi,32.88,3.483
PtSi,32.89,3.45
PtSi,32.9,3.574
PtSi,32.91,3.682
PtSi,32.92,3.622
PtSi,32.93,3.591
PtSi,32.94,3.491
PtSi,32.95,3.554
PtSi,32.96,3.583
PtSi,32.97,3.648
PtSi,32.98,3.492
PtSi,32.99,3.478
PtSi,33.0,3.513
PtSi,33.01,3.578
PtSi,33.02,3.484
PtSi,33.03,3.374
PtSi,33.04,3.459
PtSi,33.05,3.569
PtSi,33.06,3.663
PtSi,33.07,3.591
PtSi,33.08,3.552
PtSi,33.09,3.59
PtSi,33.1,3.592
PtSi,33.11,3.574
PtSi,33.12,3.531
PtSi,33.13,3.578
PtSi,33.14,3.549
PtSi,33.15,3.66
PtSi,33.16,3.672
PtSi,33.17,3.688
PtSi,33.18,3.601
PtSi,33.19,3.587
PtSi,33.2,3.571
PtSi,33.21,3.505
PtSi,33.22,3.397
PtSi,33.23,3.44
PtSi,33.24,3.454
PtSi,33.25,3.463
PtSi,33.26,3.586
PtSi,33.27,3.657
PtSi,33.28,3.707
PtSi,33.29,3.593
PtSi,33.3,3.588
PtSi,33.31,3.593
PtSi,33.32,3.562
PtSi,33.33,3.544
PtSi,33.34,3.487
PtSi,33.35,3.469
PtSi,33.36,3.458
PtSi,33.37,3.536
PtSi,33.38,3.575
PtSi,33.39,3.588
PtSi,33.4,3.561
PtSi,33.41,3.474
PtSi,33.42,3.43
PtSi,33.43,3.431
PtSi,33.44,3.516
PtSi,33.45,3.481
PtSi,33.46,3.429
PtSi,33.47,3.4
PtSi,33.48,3.438
PtSi,33.49,3.512
PtSi,33.5,3.499
PtSi,33.51,3.52
PtSi,33.52,3.634
PtSi,33.53,3.618
PtSi,33.54,3.541
PtSi,33.55,3.528
PtSi,33.56,3.584
PtSi,33.57,3.553
PtSi,33.58,3.462
PtSi,33.59,3.461
PtSi,33.6,3.416
PtSi,33.61,3.505
PtSi,33.62,3.57
PtSi,33.63,3.732
PtSi,33.64,3.608
PtSi,33.65,3.486
PtSi,33.66,3.407
PtSi,33.67,3.369
PtSi,33.68,3.348
PtSi,33.69,3.268
PtSi,33.7,3.232
PtSi,33.71,3.289
PtSi,33.72,3.369
PtSi,33.73,3.435
PtSi,33.74,3.421
PtSi,33.75,3.418
PtSi,33.76,3.342
PtSi,33.77,3.427
PtSi,33.78,3.483
PtSi,33.79,3.569
PtSi,33.8,3.479
PtSi,33.81,3.435
PtSi,33.82,3.342
PtSi,33.83,3.42
PtSi,33.84,3.464
PtSi,33.85,3.463
PtSi,33.86,3.386
PtSi,33.87,3.329
PtSi,33.88,3.378
PtSi,33.89,3.323
PtSi,33.9,3.28
PtSi,33.91,3.29
PtSi,33.92,3.37
PtSi,33.93,3.385
PtSi,33.94,3.347
PtSi,33.95,3.373
PtSi,33.96,3.452
PtSi,33.97,3.462
PtSi,33.98,3.344
PtSi,33.99,3.246
PtSi,34.0,3.231
PtSi,34.01,3.357
PtSi,34.02,3.449
PtSi,34.03,3.572
PtSi,34.04,3.501
PtSi,34.05,3.419
PtSi,34.06,3.253
PtSi,34.07,3.193
PtSi,34.08,3.258
PtSi,34.09,3.473
PtSi,34.1,3.601
PtSi,34.11,3.592
PtSi,34.12,3.446
PtSi,34.13,3.461
PtSi,34.14,3.528
PtSi,34.15,3.554
PtSi,34.16,3.574
PtSi,34.17,3.614
PtSi,34.18,3.569
PtSi,34.19,3.536
PtSi,34.2,3.473
PtSi,34.21,3.511
PtSi,34.22,3.458
PtSi,34.23,3.538
PtSi,34.24,3.594
PtSi,34.25,3.678
PtSi,34.26,3.649
PtSi,34.27,3.51
PtSi,34.28,3.402
PtSi,34.29,3.429
PtSi,34.3,3.498
PtSi,34.31,3.633
PtSi,34.32,3.671
PtSi,34.33,3.594
PtSi,34.34,3.386
PtSi,34.35,3.231
PtSi,34.36,3.301
PtSi,34.37,3.501
PtSi,34.38,3.644
PtSi,34.39,3.504
PtSi,34.4,3.407
PtSi,34.41,3.417
PtSi,34.42,3.499
PtSi,34.43,3.47
PtSi,34.44,3.4
PtSi,34.45,3.386
PtSi,34.46,3.38
PtSi,34.47,3.399
PtSi,34.48,3.342
PtSi,34.49,3.352
PtSi,34.5,3.408
PtSi,34.51,3.538
PtSi,34.52,3.519
PtSi,34.53,3.469
PtSi,34.54,3.443
PtSi,34.55,3.532
PtSi,34.56,3.554
PtSi,34.57,3.568
PtSi,34.58,3.503
PtSi,34.59,3.458
PtSi,34.6,3.364
PtSi,34.61,3.378
PtSi,34.62,3.407
PtSi,34.63,3.49
PtSi,34.64,3.581
PtSi,34.65,3.578
PtSi,34.66,3.53
PtSi,34.67,3.498
PtSi,34.68,3.558
PtSi,34.69,3.524
PtSi,34.7,3.458
PtSi,34.71,3.405
PtSi,34.72,3.398
PtSi,34.73,3.437
PtSi,34.74,3.483
PtSi,34.75,3.498
PtSi,34.76,3.493
PtSi,34.77,3.513
PtSi,34.78,3.539
PtSi,34.79,3.488
PtSi,34.8,3.463
PtSi,34.81,3.411
PtSi,34.82,3.365
PtSi,34.83,3.342
PtSi,34.84,3.331
PtSi,34.85,3.411
PtSi,34.86,3.408
PtSi,34.87,3.548
PtSi,34.88,3.59
PtSi,34.89,3.663
PtSi,34.9,3.619
PtSi,34.91,3.561
PtSi,34.92,3.508
PtSi,34.93,3.624
PtSi,34.94,3.69
PtSi,34.95,3.601
PtSi,34.96,3.519
PtSi,34.97,3.513
PtSi,34.98,3.548
PtSi,34.99,3.615
PtSi,35.0,3.645
PtSi,35.01,3.589
PtSi,35.02,3.511
PtSi,35.03,3.362
PtSi,35.04,3.344
PtSi,35.05,3.376
PtSi,35.06,3.374
PtSi,35.07,3.329
PtSi,35.08,3.381
PtSi,35.09,3.512
PtSi,35.1,3.651
PtSi,35.11,3.576
PtSi,35.12,3.46
PtSi,35.13,3.454
PtSi,35.14,3.57
PtSi,35.15,3.752
PtSi,35.16,3.723
PtSi,35.17,3.681
PtSi,35.18,3.475
PtSi,35.19,3.429
PtSi,35.2,3.354
PtSi,35.21,3.472
PtSi,35.22,3.531
PtSi,35.23,3.504
PtSi,35.24,3.361
PtSi,35.25,3.372
PtSi,35.26,3.475
PtSi,35.27,3.631
PtSi,35.28,3.612
PtSi,35.29,3.628
PtSi,35.3,3.548
PtSi,35.31,3.503
PtSi,35.32,3.41
PtSi,35.33,3.373
PtSi,35.34,3.4
PtSi,35.35,3.491
PtSi,35.36,3.509
PtSi,35.37,3.518
PtSi,35.38,3.61
PtSi,35.39,3.594
PtSi,35.4,3.572
PtSi,35.41,3.472
PtSi,35.42,3.41
PtSi,35.43,3.348
PtSi,35.44,3.385
PtSi,35.45,3.49
PtSi,35.46,3.468
PtSi,35.47,3.516
PtSi,35.48,3.578
PtSi,35.49,3.642
PtSi,35.5,3.594
PtSi,35.51,3.628
PtSi,35.52,3.719
PtSi,35.53,3.724
PtSi,35.54,3.69
PtSi,35.55,3.618
PtSi,35.56,3.662
PtSi,35.57,3.604
PtSi,35.58,3.615
PtSi,35.59,3.607
PtSi,35.6,3.722
PtSi,35.61,3.719
PtSi,35.62,3.679
PtSi,35.63,3.628
PtSi,35.64,3.545
PtSi,35.65,3.543
PtSi,35.66,3.525
PtSi,35.67,3.615
PtSi,35.68,3.656
PtSi,35.69,3.756
PtSi,35.7,3.805
PtSi,35.71,3.782
PtSi,35.72,3.726
PtSi,35.73,3.644
PtSi,35.74,3.707
PtSi,35.75,3.735
PtSi,35.76,3.741
PtSi,35.77,3.574
PtSi,35.78,3.548
PtSi,35.79,3.611
PtSi,35.8,3.659
PtSi,35.81,3.738
PtSi,35.82,3.785
PtSi,35.83,3.79
PtSi,35.84,3.731
PtSi,35.85,3.674
PtSi,35.86,3.603
PtSi,35.87,3.587
PtSi,35.88,3.534
PtSi,35.89,3.574
PtSi,35.9,3.583
PtSi,35.91,3.651
PtSi,35.92,3.664
PtSi,35.93,3.778
PtSi,35.94,3.741
PtSi,35.95,3.567
PtSi,35.96,3.535
PtSi,35.97,3.569
PtSi,35.98,3.649
PtSi,35.99,3.613
PtSi,36.0,3.524
PtSi,36.01,3.454
PtSi,36.02,3.422
PtSi,36.03,3.511
PtSi,36.04,3.583
PtSi,36.05,3.669
PtSi,36.06,3.737
PtSi,36.07,3.67
PtSi,36.08,3.573
PtSi,36.09,3.493
PtSi,36.1,3.607
PtSi,36.11,3.708
PtSi,36.12,3.803
PtSi,36.13,3.764
PtSi,36.14,3.765
PtSi,36.15,3.791
PtSi,36.16,3.822
PtSi,36.17,3.705
PtSi,36.18,3.681
PtSi,36.19,3.668
PtSi,36.2,3.718
PtSi,36.21,3.763
PtSi,36.22,3.834
PtSi,36.23,3.833
PtSi,36.24,3.771
PtSi,36.25,3.737
PtSi,36.26,3.688
PtSi,36.27,3.638
PtSi,36.28,3.488
PtSi,36.29,3.563
PtSi,36.3,3.706
PtSi,36.31,3.814
PtSi,36.32,3.772
PtSi,36.33,3.683
PtSi,36.34,3.757
PtSi,36.35,3.814
PtSi,36.36,3.809
PtSi,36.37,3.691
PtSi,36.38,3.658
PtSi,36.39,3.824
PtSi,36.4,3.83
PtSi,36.41,3.869
PtSi,36.42,3.774
PtSi,36.43,3.803
PtSi,36.44,3.829
PtSi,36.45,3.866
PtSi,36.46,3.839
PtSi,36.47,3.786
PtSi,36.48,3.713
PtSi,36.49,3.756
PtSi,36.5,3.812
PtSi,36.51,3.913
PtSi,36.52,3.915
PtSi,36.53,3.876
PtSi,36.54,3.803
PtSi,36.55,3.812
PtSi,36.56,3.988
PtSi,36.57,4.027
PtSi,36.58,3.98
PtSi,36.59,3.985
PtSi,36.6,4.07
PtSi,36.61,4.126
PtSi,36.62,3.994
PtSi,36.63,3.938
PtSi,36.64,3.893
PtSi,36.65,3.926
PtSi,36.66,3.937
PtSi,36.67,3.992
PtSi,36.68,3.983
PtSi,36.69,3.974
PtSi,36.7,4.015
PtSi,36.71,4.097
PtSi,36.72,4.12
PtSi,36.73,4.058
PtSi,36.74,3.965
PtSi,36.75,3.972
PtSi,36.76,4.026
PtSi,36.77,4.117
PtSi,36.78,4.163
PtSi,36.79,4.235
PtSi,36.8,4.233
PtSi,36.81,4.168
PtSi,36.82,3.95
